gym_name,address,city,rating,review_text,,
ARL FITNESS CENTER (GYM),"25, 3RD FLOOR, Annipura Main Road, Sudhama Nagar, Bangalore - 560027",Bangalore,4,Clean facility but can improve on timings.,,
ARL FITNESS CENTER (GYM),"25, 3RD FLOOR, Annipura Main Road, Sudhama Nagar, Bangalore - 560027",Bangalore,4,"Enjoyed the session, staff were helpful.",,
ARL FITNESS CENTER (GYM),"25, 3RD FLOOR, Annipura Main Road, Sudhama Nagar, Bangalore - 560027",Bangalore,5,Highly recommend this gym!,,
ARL FITNESS CENTER (GYM),"25, 3RD FLOOR, Annipura Main Road, Sudhama Nagar, Bangalore - 560027",Bangalore,5,Loved the ambience and machines.,,
Arnold Gym,"Old Taluk Cutchery Road, Upparpete, Chickpet, Bangalore - 560053",Bangalore,3,It's okay; nothing special.,,
Arnold Gym,"Old Taluk Cutchery Road, Upparpete, Chickpet, Bangalore - 560053",Bangalore,4,Solid place for workouts.,,
Arnold Gym,"Old Taluk Cutchery Road, Upparpete, Chickpet, Bangalore - 560053",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,5,Excellent trainers and clean equipment.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,5,Loved the ambience and machines.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,4,Very good gym with minor issues.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,5,Great gym with helpful staff.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,1,Horrible hygiene and overcrowded.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,4,Good equipment and friendly trainers.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,4,Clean facility but can improve on timings.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,4,Solid place for workouts.,,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,3,"Average gym, okay for basic workouts.",,
Art Of Fitness Studio,"15, 2nd Cross Road, Upparahalli, Sudhama Nagar, Bangalore - 560027",Bangalore,5,Excellent trainers and clean equipment.,,
Athena Gym And Fitness,"No. 45, Millers Road, Opposite Photo Flash, Kaverappa Layout, Vasanth Nagar, Bangalore - 560051",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Athena Gym And Fitness,"No. 45, Millers Road, Opposite Photo Flash, Kaverappa Layout, Vasanth Nagar, Bangalore - 560051",Bangalore,5,Highly recommend this gym!,,
Athena Gym And Fitness,"No. 45, Millers Road, Opposite Photo Flash, Kaverappa Layout, Vasanth Nagar, Bangalore - 560051",Bangalore,5,Highly recommend this gym!,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,5,Best place to train in the area.,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,4,"Enjoyed the session, staff were helpful.",,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,5,Best place to train in the area.,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,4,Good equipment and friendly trainers.,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,5,Great gym with helpful staff.,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,2,Wouldn't recommend at this price.,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,4,"Enjoyed the session, staff were helpful.",,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,4,Very good gym with minor issues.,,
B Fitness House,"2nd Floor, 741, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore - 560078",Bangalore,5,Excellent trainers and clean equipment.,,
Barbell Cartel Gym,"5th Floor, Gate, Varthur Main Road, Above ICICI Bank, Palm Meadows, Whitefield, Bangalore - 560066",Bangalore,4,Very good gym with minor issues.,,
Barbell Cartel Gym,"5th Floor, Gate, Varthur Main Road, Above ICICI Bank, Palm Meadows, Whitefield, Bangalore - 560066",Bangalore,4,Solid place for workouts.,,
Barbell Cartel Gym,"5th Floor, Gate, Varthur Main Road, Above ICICI Bank, Palm Meadows, Whitefield, Bangalore - 560066",Bangalore,5,Best place to train in the area.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,5,Loved the ambience and machines.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,4,Clean facility but can improve on timings.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,4,"Enjoyed the session, staff were helpful.",,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,5,Best place to train in the area.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,5,Excellent trainers and clean equipment.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,5,Best place to train in the area.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,1,Horrible hygiene and overcrowded.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,3,Decent place but expensive for services.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,5,Best place to train in the area.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,1,Horrible hygiene and overcrowded.,,
BBMP Gym Malleshwara,"6th Cross Road, Malleshwara, Bangalore - 560003",Bangalore,3,"Neutral experience, could be better.",,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,5,Great gym with helpful staff.,,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,5,Great gym with helpful staff.,,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,2,Wouldn't recommend at this price.,,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,3,It's okay; nothing special.,,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,3,"Average gym, okay for basic workouts.",,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,4,Very good gym with minor issues.,,
Body Smiths,"529/37 - 1, 1st Floor, 10th Main, Above-Namdhari Fresh, Jayanagar, Bangalore - 560011",Bangalore,2,Facilities are lacking and maintenance poor.,,
BurnOut Fitness Pvt Ltd,"AGM Towers 1st & 2nd Floor, Sai Baba Temple Road, Green Garden Layout, Munnekollal, Bangalore - 560066",Bangalore,1,Worst gym I've been to.,,
BurnOut Fitness Pvt Ltd,"AGM Towers 1st & 2nd Floor, Sai Baba Temple Road, Green Garden Layout, Munnekollal, Bangalore - 560066",Bangalore,5,Loved the ambience and machines.,,
BurnOut Fitness Pvt Ltd,"AGM Towers 1st & 2nd Floor, Sai Baba Temple Road, Green Garden Layout, Munnekollal, Bangalore - 560066",Bangalore,5,Loved the ambience and machines.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,1,Very rude staff and broken equipment.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,5,Best place to train in the area.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,1,Extremely disappointed with the facilities.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,4,Clean facility but can improve on timings.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,3,"Average gym, okay for basic workouts.",,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,4,Solid place for workouts.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,5,Great gym with helpful staff.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,1,Extremely disappointed with the facilities.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,5,Highly recommend this gym!,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,4,Clean facility but can improve on timings.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,5,Best place to train in the area.,,
"C3 Fitness, Varthur","BVG Complex, 2nd Floor, Balagere Road Varthur, Bangalore - 560087",Bangalore,5,Great gym with helpful staff.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,5,Great gym with helpful staff.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,5,Loved the ambience and machines.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,5,Great gym with helpful staff.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,3,"Neutral experience, could be better.",,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,3,Decent place but expensive for services.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,2,Not satisfied with the trainer support.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,4,Good equipment and friendly trainers.,,
Changeover Fitness Studio,"40/11, 2nd And 3rd Floor, RR Plaza, Govindaraja Nagar, Vijayanagar, Bangalore - 560040",Bangalore,2,Facilities are lacking and maintenance poor.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,4,Solid place for workouts.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,5,Great gym with helpful staff.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,3,It's okay; nothing special.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,3,"Average gym, okay for basic workouts.",,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,5,Loved the ambience and machines.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,5,Great gym with helpful staff.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,4,Clean facility but can improve on timings.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,5,Best place to train in the area.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,5,Excellent trainers and clean equipment.,,
Chisel Gym,"Laxmi Sagar Layout, Mahadevapura, Bangalore - 560048",Bangalore,5,Best place to train in the area.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,5,Loved the ambience and machines.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,4,Very good gym with minor issues.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,4,Clean facility but can improve on timings.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,2,Wouldn't recommend at this price.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,4,Clean facility but can improve on timings.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,5,Loved the ambience and machines.,,
Core Fitness Station,"17/2, 17/3 Renaissance Bangaluru Race Course Hotel, Madhava Nagar, Bangalore - 560009",Bangalore,4,Clean facility but can improve on timings.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,4,Good equipment and friendly trainers.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,1,Horrible hygiene and overcrowded.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,5,Excellent trainers and clean equipment.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,2,Wouldn't recommend at this price.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,5,Loved the ambience and machines.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,5,Highly recommend this gym!,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,5,Great gym with helpful staff.,,
Coxbull Fitness,"917,3rd Floor, 9th Main Road, Bangalore - 560043",Bangalore,5,Highly recommend this gym!,,
Cult Basaveshwar Nagar,"3rd Floor Above Reliance Digital , Basaweshwarnagar, Bangalore - 560086",Bangalore,1,Horrible hygiene and overcrowded.,,
Cult Basaveshwar Nagar,"3rd Floor Above Reliance Digital , Basaweshwarnagar, Bangalore - 560086",Bangalore,5,Great gym with helpful staff.,,
Cult Basaveshwar Nagar,"3rd Floor Above Reliance Digital , Basaweshwarnagar, Bangalore - 560086",Bangalore,5,Loved the ambience and machines.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,2,Wouldn't recommend at this price.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,5,Excellent trainers and clean equipment.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,5,Highly recommend this gym!,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,3,"Average gym, okay for basic workouts.",,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,3,Equipment is fine but crowded sometimes.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,4,Solid place for workouts.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,5,Best place to train in the area.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,5,Great gym with helpful staff.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,5,Excellent trainers and clean equipment.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,4,Clean facility but can improve on timings.,,
Cult Brigade Road,"4th Floor, Cult, Eva Mall, 157, Brigade Road, Bangalore - 560025",Bangalore,3,"Neutral experience, could be better.",,
Cult Chandra Layout,"2nd & 3rd Floor, 89/A, 4th Cross Road, Chandra Layout, Bangalore - 560040",Bangalore,5,Loved the ambience and machines.,,
Cult Chandra Layout,"2nd & 3rd Floor, 89/A, 4th Cross Road, Chandra Layout, Bangalore - 560040",Bangalore,5,Best place to train in the area.,,
Cult Chandra Layout,"2nd & 3rd Floor, 89/A, 4th Cross Road, Chandra Layout, Bangalore - 560040",Bangalore,5,Great gym with helpful staff.,,
Cult Haralur (Moments Fitness Hub),"2nd Floor, Drb Sannidhi, Silver County Road, Parappana Agrahara, Bangalore - 560102",Bangalore,5,Best place to train in the area.,,
Cult Haralur (Moments Fitness Hub),"2nd Floor, Drb Sannidhi, Silver County Road, Parappana Agrahara, Bangalore - 560102",Bangalore,5,Loved the ambience and machines.,,
Cult Haralur (Moments Fitness Hub),"2nd Floor, Drb Sannidhi, Silver County Road, Parappana Agrahara, Bangalore - 560102",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Cult Jayanagar,"3rd Floor, 11th Main Road, Above Burger King, 4th T Block East, Jayanagar, Bangalore - 560011",Bangalore,4,Clean facility but can improve on timings.,,
Cult Jayanagar,"3rd Floor, 11th Main Road, Above Burger King, 4th T Block East, Jayanagar, Bangalore - 560011",Bangalore,4,Good equipment and friendly trainers.,,
Cult Jayanagar,"3rd Floor, 11th Main Road, Above Burger King, 4th T Block East, Jayanagar, Bangalore - 560011",Bangalore,5,Highly recommend this gym!,,
Cult Jayanagar,"3rd Floor, 11th Main Road, Above Burger King, 4th T Block East, Jayanagar, Bangalore - 560011",Bangalore,2,Wouldn't recommend at this price.,,
Cult Jayanagar,"3rd Floor, 11th Main Road, Above Burger King, 4th T Block East, Jayanagar, Bangalore - 560011",Bangalore,5,Highly recommend this gym!,,
Cult Jayanagar,"3rd Floor, 11th Main Road, Above Burger King, 4th T Block East, Jayanagar, Bangalore - 560011",Bangalore,4,Clean facility but can improve on timings.,,
Cult Kalyan Nagar,"3rd Floor, Roseline Landmark, HRBR Layout 3rd Block, Kalyan Nagar, Bangalore - 560043",Bangalore,5,Excellent trainers and clean equipment.,,
Cult Kalyan Nagar,"3rd Floor, Roseline Landmark, HRBR Layout 3rd Block, Kalyan Nagar, Bangalore - 560043",Bangalore,5,Excellent trainers and clean equipment.,,
Cult Kalyan Nagar,"3rd Floor, Roseline Landmark, HRBR Layout 3rd Block, Kalyan Nagar, Bangalore - 560043",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Cult Kalyan Nagar,"3rd Floor, Roseline Landmark, HRBR Layout 3rd Block, Kalyan Nagar, Bangalore - 560043",Bangalore,5,Excellent trainers and clean equipment.,,
Cult Kalyan Nagar,"3rd Floor, Roseline Landmark, HRBR Layout 3rd Block, Kalyan Nagar, Bangalore - 560043",Bangalore,3,"Average gym, okay for basic workouts.",,
Cult Kalyan Nagar,"3rd Floor, Roseline Landmark, HRBR Layout 3rd Block, Kalyan Nagar, Bangalore - 560043",Bangalore,4,Good equipment and friendly trainers.,,
Cult Koramangala 80ft Rd,"80 Feet Road, Near Wipro Avenue, Koramangala, Bangalore - 560100",Bangalore,3,It's okay; nothing special.,,
Cult Koramangala 80ft Rd,"80 Feet Road, Near Wipro Avenue, Koramangala, Bangalore - 560100",Bangalore,5,Highly recommend this gym!,,
Cult Koramangala 80ft Rd,"80 Feet Road, Near Wipro Avenue, Koramangala, Bangalore - 560100",Bangalore,5,Highly recommend this gym!,,
Cult Koramangala 80ft Rd,"80 Feet Road, Near Wipro Avenue, Koramangala, Bangalore - 560100",Bangalore,3,Decent place but expensive for services.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,4,Solid place for workouts.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,5,Great gym with helpful staff.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,2,Not satisfied with the trainer support.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,5,Great gym with helpful staff.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,3,Equipment is fine but crowded sometimes.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,2,Wouldn't recommend at this price.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,5,Loved the ambience and machines.,,
Cult SG Palya,"1st Floor, Above Nexa, KDP Building, Near Forum Mall, Suddagunte Palya, Bangalore - 560029",Bangalore,5,Loved the ambience and machines.,,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,4,Solid place for workouts.,,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,5,Loved the ambience and machines.,,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,4,Very good gym with minor issues.,,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,4,Clean facility but can improve on timings.,,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,4,Solid place for workouts.,,
Cult Tribe Indiranagar,"307, 100 Feet Road, Next To Dominos, Indiranagar, Bangalore - 560008",Bangalore,1,Extremely disappointed with the facilities.,,
Cult Yelahanka,"1st A Main Road, Opposite State Bank Of India, Yelahanka New Town, Bangalore - 560064",Bangalore,1,Very rude staff and broken equipment.,,
Cult Yelahanka,"1st A Main Road, Opposite State Bank Of India, Yelahanka New Town, Bangalore - 560064",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Cult Yelahanka,"1st A Main Road, Opposite State Bank Of India, Yelahanka New Town, Bangalore - 560064",Bangalore,2,Facilities are lacking and maintenance poor.,,
Cult Yelahanka,"1st A Main Road, Opposite State Bank Of India, Yelahanka New Town, Bangalore - 560064",Bangalore,4,Solid place for workouts.,,
Cult Yelahanka,"1st A Main Road, Opposite State Bank Of India, Yelahanka New Town, Bangalore - 560064",Bangalore,3,"Neutral experience, could be better.",,
Dollar's Gym,"#100,Y.M.R Complex Above Alfams & Kabab Restaurant, Horamavu Post, Bangalore - 560113",Bangalore,5,Highly recommend this gym!,,
Dollar's Gym,"#100,Y.M.R Complex Above Alfams & Kabab Restaurant, Horamavu Post, Bangalore - 560113",Bangalore,3,It's okay; nothing special.,,
Dollar's Gym,"#100,Y.M.R Complex Above Alfams & Kabab Restaurant, Horamavu Post, Bangalore - 560113",Bangalore,2,Wouldn't recommend at this price.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,3,"Average gym, okay for basic workouts.",,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,4,Solid place for workouts.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,5,Excellent trainers and clean equipment.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,4,Very good gym with minor issues.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,5,Great gym with helpful staff.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,5,Great gym with helpful staff.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,4,"Enjoyed the session, staff were helpful.",,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,4,Good equipment and friendly trainers.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,2,Not satisfied with the trainer support.,,
DRD FITNESS,"BMP-12, Banappa Park Road, Cubbonpete, Bangalore - 560002",Bangalore,5,Excellent trainers and clean equipment.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,Good equipment and friendly trainers.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,Good equipment and friendly trainers.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,5,Best place to train in the area.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,2,Poor cleanliness and unhelpful staff.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,5,Loved the ambience and machines.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,5,Loved the ambience and machines.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,Good equipment and friendly trainers.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,Clean facility but can improve on timings.,,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,"Enjoyed the session, staff were helpful.",,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,3,"Average gym, okay for basic workouts.",,
Drona The Fitness Gurukul,"3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bangalore - 560072",Bangalore,4,"Enjoyed the session, staff were helpful.",,
